name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ho Chi Minh City, VN",2/10/2026,83.8,74.8,79.7,86.1,73.9,79.4,71.1,81.7,0,0,0,,0,0,16.2,12.6,75.3,1008,63.2,12.9,266.6,9.6,7,0,2026-02-10T05:32:00,2026-02-10T18:01:00,0.51,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",2/11/2026,88.8,79.3,81.7,91.3,79.2,83.5,66.3,70.3,0,19,0,,0,0,19.1,15.8,208.8,1005.4,45.7,17.7,317.8,11.4,4,0,2026-02-11T05:34:00,2026-02-11T18:06:00,0.54,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/12/2026,89.2,78.3,81.6,90.6,77.3,81.2,66,70.8,0.11,28,6.9,rain,0,0,20.6,11.1,27.3,1011.7,63.2,18,300.8,10.8,3,0,2026-02-12T05:33:00,2026-02-12T18:15:00,0.58,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/13/2026,88.6,78.8,81,90.1,78.3,80.2,72,68.9,0.04,40,18.6,rain,0,0,12.5,7.1,254.3,1008.3,49.2,18.1,224.7,8.1,7,0,2026-02-13T05:33:00,2026-02-13T18:12:00,0.61,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/14/2026,83.2,73,76.9,84.6,71.4,77.5,59,53.6,0,6,0,,0,0,15.3,11.2,91.6,1009.4,46.5,21.7,281.2,10.1,7,0,2026-02-14T05:40:00,2026-02-14T18:12:00,0.64,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/15/2026,83.3,77.3,79.3,85.2,76.4,79.9,67.3,73.3,0,16,0,,0,0,22.2,13.2,325,1011.4,19.1,14.9,299.7,10.8,6,0,2026-02-15T05:33:00,2026-02-15T18:05:00,0.68,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/16/2026,84.3,74.6,78.6,85.9,73.1,78.9,68.5,73.1,0,5,0,,0,0,14.9,10.6,241.3,1015.3,61.4,12.2,237,8.5,10,0,2026-02-16T05:38:00,2026-02-16T18:18:00,0.71,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/17/2026,85.1,76.8,80.4,86.8,76.5,79.6,70.5,69.4,0.11,22,16.1,rain,0,0,20.3,13.1,11.6,1007.7,85.3,11.4,159.3,5.7,8,0,2026-02-17T05:38:00,2026-02-17T18:03:00,0.75,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/18/2026,85.7,76.3,79.2,87.1,74.7,78.5,70.2,56.9,0,17,0,,0,0,16.8,10.4,85.6,1009.4,49,11.4,212,7.6,7,0,2026-02-18T05:34:00,2026-02-18T18:19:00,0.78,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/19/2026,83.1,72,76,84.3,70.7,75.7,63.4,77.8,0,12,0,,0,0,14.2,9.1,38.9,1012.7,73.7,15.8,264.3,9.5,7,0,2026-02-19T05:41:00,2026-02-19T18:11:00,0.81,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/20/2026,83.9,72.9,77.1,85.1,71.5,78,61.8,69.3,0.1,49,29.9,rain,0,0,16.4,12.8,261.6,1011.2,70.9,17.9,267.3,9.6,6,0,2026-02-20T05:48:00,2026-02-20T18:14:00,0.85,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/21/2026,87.5,74.9,79.8,90.1,74.2,79.5,62.8,61.7,0,0,0,,0,0,17.5,9,147.7,1014,65.8,19.9,223.3,8,7,0,2026-02-21T05:41:00,2026-02-21T18:14:00,0.88,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/22/2026,83.4,73.9,78.4,85.2,72.8,77.9,61.7,53.5,0,0,0,,0,0,15.1,7.1,89.5,1011.4,64.1,13.3,237.1,8.5,9,0,2026-02-22T05:37:00,2026-02-22T18:10:00,0.92,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/23/2026,83.6,75.7,78.3,85.1,75.2,80.1,60.8,74.7,0,16,0,,0,0,21.6,12.5,89.9,1011.3,46,18,221.4,8,9,0,2026-02-23T05:46:00,2026-02-23T18:05:00,0.95,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/24/2026,82.1,72.2,77,83.9,70.5,76.9,64.6,70.3,0,0,0,,0,0,14.8,10.9,137.9,1005.8,69.3,20.2,238.7,8.6,6,10,2026-02-24T05:48:00,2026-02-24T18:04:00,0.98,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/25/2026,85.6,77.8,80.5,88.1,77.6,82.2,70.4,71.9,0,1,0,,0,0,22.6,16.1,342.6,1006.6,66.7,14.4,267.3,9.6,8,0,2026-02-25T05:48:00,2026-02-25T18:08:00,0.02,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/26/2026,88.8,78.7,82.5,91.5,78.3,84.4,66.8,71.3,0,0,0,,0,0,14.9,10.2,121.5,1014.4,41,17.1,298.8,10.8,9,0,2026-02-26T05:38:00,2026-02-26T18:08:00,0.05,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/27/2026,82.5,74,77,85,74,78.4,66.1,57.6,0,6,0,,0,0,15.7,12.2,298.2,1006.8,68.7,14.5,229.2,8.3,10,10,2026-02-27T05:41:00,2026-02-27T18:15:00,0.08,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/28/2026,84.9,75.1,79,86.7,73.4,78.7,70.7,76.6,0.01,21,29.6,rain,0,0,13.3,9.2,252.4,1011.7,50.7,16,228.3,8.2,4,0,2026-02-28T05:32:00,2026-02-28T18:08:00,0.12,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/1/2026,88.8,79.1,81.2,91.1,79,82.5,65.2,58.5,0,8,0,,0,0,13,9.3,192.4,1010,28.9,14.9,233.6,8.4,8,0,2026-03-01T05:44:00,2026-03-01T18:18:00,0.15,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/2/2026,86.4,80,82,88.8,79,82.4,73.5,76.3,0.06,40,10.3,rain,0,0,18,11.2,196.5,1006.5,72.3,12,334.7,12,7,0,2026-03-02T05:34:00,2026-03-02T18:03:00,0.19,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/3/2026,85.6,74.8,79,87.2,74.3,80.7,63.7,66.9,0.01,24,22.6,rain,0,0,15.4,11.9,172.9,1007.4,59,12.5,256.1,9.2,6,0,2026-03-03T05:45:00,2026-03-03T18:09:00,0.22,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/4/2026,84.1,73.1,76.7,85.8,72.8,77.1,59.3,76.1,0,10,0,,0,0,23.4,13.8,224.4,1010.8,63.1,18.9,296.5,10.7,6,0,2026-03-04T05:34:00,2026-03-04T18:14:00,0.25,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/5/2026,86.8,77,81.1,88.5,75.9,81.5,68.8,69.8,0,19,0,,0,0,21.2,12.5,240.1,1006.7,23.9,8.9,234.8,8.5,8,0,2026-03-05T05:46:00,2026-03-05T18:09:00,0.29,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/6/2026,85.6,76,80.2,86.7,74.7,81,67.4,66.7,0.06,25,23.3,rain,0,0,18.5,12.1,244.4,1007.1,53.1,13.7,163.7,5.9,9,0,2026-03-06T05:43:00,2026-03-06T18:17:00,0.32,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/7/2026,85.9,76.4,81.4,88.8,76.1,81.4,71.5,62.9,0,10,0,,0,0,20.3,11.7,158.3,1012.4,44.4,16.6,336.5,12.1,6,10,2026-03-07T05:49:00,2026-03-07T18:01:00,0.36,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/8/2026,89.4,78.2,82,90.5,76.3,82.2,64.4,65.1,0,13,0,,0,0,16.7,11.6,318.2,1010.7,84.9,14.1,240.7,8.7,7,0,2026-03-08T05:39:00,2026-03-08T18:09:00,0.39,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/9/2026,85.5,78.3,81,87.6,76.6,80.6,67.9,62.1,0.08,21,8.3,rain,0,0,13.3,9.8,67.6,1004.1,61.7,19.5,263.2,9.5,8,0,2026-03-09T05:32:00,2026-03-09T18:18:00,0.42,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/10/2026,86.1,77.4,79.8,89,76.6,80.2,63.1,71.7,0,0,0,,0,0,20.1,17.1,91.2,1008.2,52.3,13.5,202.6,7.3,5,10,2026-03-10T05:40:00,2026-03-10T18:12:00,0.46,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/11/2026,85,76.9,80.3,86.1,75.5,81.3,71.4,67.7,0,17,0,,0,0,20.6,11.1,246,1011.6,63.5,20.9,176,6.3,5,0,2026-03-11T05:49:00,2026-03-11T18:05:00,0.49,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/12/2026,86.3,74.9,79.4,87.5,73.8,80.9,63.3,72.1,0.03,28,7.7,rain,0,0,12,5.4,158.4,1010.5,59.5,20,282.7,10.2,10,0,2026-03-12T05:42:00,2026-03-12T18:05:00,0.53,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/13/2026,82.4,72.9,76.2,83.6,71.1,76,68.1,76.7,0,0,0,,0,0,15.6,12.5,7.5,1006.6,51.9,15.2,274,9.9,6,0,2026-03-13T05:32:00,2026-03-13T18:19:00,0.56,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/14/2026,85.4,76.1,80.1,87.7,75.9,82,63.6,72.8,0,18,0,,0,0,22.5,14.9,64.7,1009.7,50.1,19.9,247.9,8.9,5,0,2026-03-14T05:30:00,2026-03-14T18:13:00,0.59,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/15/2026,87.1,77.3,81.3,89.6,77.2,83.2,71.6,69.6,0,12,0,,0,0,21.9,14,251.9,1005,54.8,15.6,242,8.7,8,0,2026-03-15T05:34:00,2026-03-15T18:12:00,0.63,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/16/2026,85.3,75.8,80.5,87.8,75.6,80.9,68.3,61.4,0.02,25,6.6,rain,0,0,20.8,12,350.9,1009.4,55.8,15.4,281.2,10.1,11,0,2026-03-16T05:45:00,2026-03-16T18:15:00,0.66,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/17/2026,84.4,76,79.3,86.1,74.7,79,62.4,54.5,0.01,43,18.5,rain,0,0,18.7,9.2,10.1,1014.9,47.4,13.8,268.2,9.7,7,0,2026-03-17T05:49:00,2026-03-17T18:04:00,0.69,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/18/2026,87.6,77.5,82.1,88.7,76.6,82,66.2,68.6,0,13,0,,0,0,18.3,13.3,100.4,1006.5,56.9,9,289.7,10.4,10,0,2026-03-18T05:33:00,2026-03-18T18:16:00,0.73,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/19/2026,85.3,76.3,80.5,88,75.4,81.1,64.6,67.7,0.07,22,6.7,rain,0,0,16.6,12.2,350.7,1007.7,61.9,20.4,243.6,8.8,7,0,2026-03-19T05:33:00,2026-03-19T18:18:00,0.76,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/20/2026,81.3,71.5,75.3,83.5,69.7,75,62.5,88.1,0,9,0,,0,0,14.5,7,0.7,1006.7,45.7,12.7,295.4,10.6,8,0,2026-03-20T05:38:00,2026-03-20T18:14:00,0.8,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",3/21/2026,91.6,78.7,83.7,94.3,78.1,84,72,54.4,0,13,0,,0,0,17.8,10.2,183.9,1008,48.9,10.8,302.1,10.9,7,0,2026-03-21T05:31:00,2026-03-21T18:02:00,0.83,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/22/2026,86.5,77.5,81.2,88,76.5,83,66.7,64.2,0.02,29,27.1,rain,0,0,21,12,331.8,1004.2,46.2,16.3,395.4,14.2,9,0,2026-03-22T05:32:00,2026-03-22T18:19:00,0.86,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/23/2026,89,82.7,84.9,90.7,81.6,84.6,74,69.1,0.01,29,17.4,rain,0,0,20.2,10.5,225,1006.5,48.6,20.1,264.2,9.5,9,0,2026-03-23T05:34:00,2026-03-23T18:02:00,0.9,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/24/2026,85.6,75.3,79.7,88.1,74.6,81.2,71,78.7,0,3,0,,0,0,23.6,16.8,54.2,1003.3,46.1,21.6,242.9,8.7,8,30,2026-03-24T05:34:00,2026-03-24T18:10:00,0.93,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/25/2026,87.5,75.6,80.1,90.1,75.4,80.9,65.7,73.1,0,7,0,,0,0,23.1,14.4,251,1008.6,57.4,16.2,248.7,9,7,0,2026-03-25T05:33:00,2026-03-25T18:14:00,0.97,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/26/2026,89.6,77.7,82.6,92.3,76.6,83.4,72.3,80.1,0,19,0,,0,0,9.6,4.6,171.7,1011.9,59.7,10,213.4,7.7,6,0,2026-03-26T05:42:00,2026-03-26T18:09:00,0,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",3/27/2026,83,74.6,78.2,85.4,73.6,80.2,62.5,79.4,0.01,27,26.5,rain,0,0,17.4,12.3,338.8,1008.1,59.3,14.4,176.9,6.4,7,0,2026-03-27T05:43:00,2026-03-27T18:06:00,0.03,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/28/2026,86.1,77.9,80.4,87.7,76.9,79.9,71.1,59.4,0,3,0,,0,0,15.5,11.1,296,1016,43.2,11.4,143.4,5.2,9,0,2026-03-28T05:38:00,2026-03-28T18:03:00,0.07,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/29/2026,85.8,76.7,80.2,88.5,76,81.1,63,70.9,0.16,25,28.5,rain,0,0,14.4,6.5,116.8,1006.1,55.4,20.6,377.6,13.6,11,10,2026-03-29T05:35:00,2026-03-29T18:12:00,0.1,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/30/2026,83.6,74.6,78.6,85.3,72.8,80.2,67.2,63.3,0,4,0,,0,0,15.2,7.5,85.3,1013,70.8,12,360.3,13,4,0,2026-03-30T05:41:00,2026-03-30T18:16:00,0.14,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/31/2026,85.9,76,80.9,87.8,75.7,81.9,67.6,74.2,0,16,0,,0,0,14.4,8.5,259.2,1007.2,60.9,13.6,154.5,5.6,9,0,2026-03-31T05:38:00,2026-03-31T18:07:00,0.17,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/1/2026,87.7,78.7,82.5,90.2,77.6,82.5,73,59.7,0,9,0,,0,0,18.9,12.4,271.6,1005.9,25.9,11.1,299.6,10.8,9,0,2026-04-01T05:37:00,2026-04-01T18:06:00,0.2,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/2/2026,87.6,76.6,80.9,89.5,76.5,82.9,68.3,72.9,0,19,0,,0,0,18.3,11.2,111.5,1011.7,66.3,16.6,241.2,8.7,6,0,2026-04-02T05:32:00,2026-04-02T18:00:00,0.24,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/3/2026,88.1,78,81.8,89.3,77.2,81.7,71.9,68.8,0,0,0,,0,0,17.1,10.1,88.6,1010.7,57.7,18.1,225.2,8.1,10,0,2026-04-03T05:40:00,2026-04-03T18:06:00,0.27,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/4/2026,83.8,76.7,79.5,86.5,75.1,79.6,67,59.5,0.02,27,23.1,rain,0,0,23.5,15.7,222.9,1011.9,73.4,18,234.9,8.5,6,0,2026-04-04T05:32:00,2026-04-04T18:15:00,0.31,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/5/2026,86.5,75.9,79.2,88.1,75.5,80.2,67.3,81,0.04,36,29.7,rain,0,0,16.4,12.6,22.1,1007.8,57.3,12.6,348,12.5,11,0,2026-04-05T05:37:00,2026-04-05T18:13:00,0.34,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/6/2026,84.2,76.7,79.2,86.4,76.2,79.9,64.1,61.6,0.04,33,13.7,rain,0,0,15.7,10.9,87.6,1008.9,52,13.5,245.9,8.9,4,0,2026-04-06T05:41:00,2026-04-06T18:16:00,0.37,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/7/2026,88.1,80.8,82.9,90.9,79.5,84.1,68.4,58.3,0,18,0,,0,0,12.7,6.6,154,1011.3,43,19.2,280.9,10.1,10,0,2026-04-07T05:34:00,2026-04-07T18:10:00,0.41,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/8/2026,86.6,78,80.6,88.9,77.5,79.8,62.7,65.7,0,0,0,,0,0,19.8,12.2,99.1,1009,48.3,17.8,253.3,9.1,10,0,2026-04-08T05:43:00,2026-04-08T18:00:00,0.44,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/9/2026,83.7,75.5,78.3,85.4,74.9,79.1,68.2,57.7,0,14,0,,0,0,16.7,11.1,83.3,1012.1,64.9,19.3,216.1,7.8,7,10,2026-04-09T05:37:00,2026-04-09T18:06:00,0.47,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/10/2026,83.3,75.8,78,85.9,75.7,78.4,64.2,85.3,0,15,0,,0,0,16.7,12.4,278,1004.8,45.8,13.2,170.5,6.1,8,0,2026-04-10T05:37:00,2026-04-10T18:03:00,0.51,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",4/11/2026,87.4,79.4,81.8,89,77.9,81.2,73.5,62.4,0,12,0,,0,0,18.7,9.7,68.5,1007.4,47.2,15.7,234.2,8.4,10,0,2026-04-11T05:48:00,2026-04-11T18:02:00,0.54,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/12/2026,84.3,75.9,80,86.8,74.4,79.2,65.5,73.2,0,13,0,,0,0,20.2,12.1,49.2,1010.6,60.5,14.5,250.2,9,7,0,2026-04-12T05:32:00,2026-04-12T18:02:00,0.58,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/13/2026,82.5,75.6,78.1,85,75.3,77.9,61.7,70.1,0,19,0,,0,0,17.5,9.5,72,1008.1,68.1,9.9,326.5,11.8,7,0,2026-04-13T05:34:00,2026-04-13T18:17:00,0.61,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/14/2026,87.7,77.7,81.5,89.4,76.3,81.5,70.3,69.6,0,0,0,,0,0,16.8,12.6,163.6,1011.4,58,14.5,168.7,6.1,6,0,2026-04-14T05:33:00,2026-04-14T18:04:00,0.64,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/15/2026,86,74.3,78.2,88.2,73.1,78.1,64.2,71.3,0,4,0,,0,0,17.5,10.7,356.1,1008.7,54.4,15.8,263.3,9.5,7,0,2026-04-15T05:44:00,2026-04-15T18:10:00,0.68,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/16/2026,90.8,79.9,83.7,93.7,79,84.5,73.5,79.7,0,14,0,,0,0,16.7,8.7,15.3,1010,37.2,16.5,191.6,6.9,6,0,2026-04-16T05:47:00,2026-04-16T18:01:00,0.71,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/17/2026,90,79.2,82.2,92.9,77.7,84.2,74,61.2,0.11,21,24.7,rain,0,0,18.4,11.7,186.8,1002,59.1,13.1,279.8,10.1,8,0,2026-04-17T05:33:00,2026-04-17T18:17:00,0.75,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/18/2026,88.3,78.5,81,89.6,78.3,82.3,64.6,67.6,0.01,24,12.1,rain,0,0,20.3,12.2,290.8,1013,42.9,13.7,299.2,10.8,5,0,2026-04-18T05:40:00,2026-04-18T18:17:00,0.78,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/19/2026,87.4,75.1,79.9,90.3,73.2,81.3,65.7,75.5,0.05,35,5.5,rain,0,0,14.7,9.6,24.7,1011.4,51.7,14.7,267.5,9.6,5,0,2026-04-19T05:32:00,2026-04-19T18:14:00,0.81,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/20/2026,87.7,76.8,81.5,89.4,75.8,81.7,72.8,64.9,0,13,0,,0,0,18.9,10.2,264.2,1012.8,47.6,12.5,386.3,13.9,6,10,2026-04-20T05:33:00,2026-04-20T18:11:00,0.85,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/21/2026,88.7,78.6,81.7,90.9,76.7,82.8,69.8,79.2,0,38,28.8,rain,0,0,17.2,11.9,154.7,1009.6,43.7,17.4,264.5,9.5,7,0,2026-04-21T05:36:00,2026-04-21T18:12:00,0.88,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/22/2026,85.3,77.7,81.1,87.2,76.2,80.6,68.5,61.1,0,12,0,,0,0,15.4,9.8,25,1008.6,76.5,19.2,217.9,7.8,4,0,2026-04-22T05:48:00,2026-04-22T18:13:00,0.92,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/23/2026,84.3,75,78.1,87.1,74.8,79.4,63.7,74.4,0,0,0,,0,0,10,6.3,201.4,1010.8,52.6,10.2,229.4,8.3,9,0,2026-04-23T05:49:00,2026-04-23T18:12:00,0.95,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/24/2026,87,80.2,82.5,89.1,79.4,83.5,73,57.3,0.11,40,22.6,rain,0,0,13.9,10.5,241.3,1010.8,45.6,11.7,217.1,7.8,10,0,2026-04-24T05:37:00,2026-04-24T18:19:00,0.98,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/25/2026,89.6,79.2,83.1,91.2,77.6,84.5,70.7,63.9,0.15,49,9.5,rain,0,0,17.7,13.5,23.8,1010.2,76.6,13.6,201.5,7.3,9,0,2026-04-25T05:42:00,2026-04-25T18:06:00,0.02,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/26/2026,86.3,77.5,81.4,87.4,76.1,80.5,73.2,72.2,0.02,37,6.1,rain,0,0,20.2,12.2,334.7,1005.9,62.2,20,287.5,10.3,7,0,2026-04-26T05:38:00,2026-04-26T18:08:00,0.05,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/27/2026,88.8,77.4,82.2,91.7,75.7,84.1,67.1,62.2,0.02,24,5.1,rain,0,0,15,11,324.6,1007.3,41.9,17.2,175.1,6.3,6,0,2026-04-27T05:40:00,2026-04-27T18:02:00,0.08,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/28/2026,85.4,77.1,81.1,86.7,76.9,80.3,72.6,62.5,0.01,38,16.4,rain,0,0,14,9.7,69.2,1012.6,53.2,12.3,240.6,8.7,6,0,2026-04-28T05:37:00,2026-04-28T18:19:00,0.12,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
